Cmpd1	Cmpd2	TS
CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(Cn3cncn3)cc2)c1C	Fc1ccc(NC(=O)CNc2cccnc2-c2ccco2)cc1	0.6340852379798889
CC[NH+](Cc1ccc(cc1)N(C)C)Cc1[nH+]c(C)ccc1[O-]	CCOC(=O)C[C@@H](OC(=O)CCCNC(=O)C1CC1)C1CC1	0.6339869499206543
Clc1ccc(cc1C(=O)NCc1nnc2ccccn12)-n1cnnn1	Oc1ccccc1SCC(=O)N[C@H]1CCc2ccccc12	0.6339066624641418
COCCn1cc(CCC(=O)Nc2ccc3C(=O)OCc3c2)c2ccccc12	NS(=O)(=O)C[C@@H]1CCCN1c1nc(nc2sc3CCCCc3c12)-c1cnccn1	0.6338028311729431
CCCc1onc(C)c1C(=O)Nc1cccc2CNC(=O)c12	CN1[C@@H]([C@@H](CC1=O)NC(=O)c1ccc(cc1)S(C)(=O)=O)c1ccc(Cl)cc1	0.6337078809738159
COc1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(=O)N1CC[C@]2(O)CCCC[C@H]2C1	COc1ccc(nn1)N1CCC[C@H](C1)C(=O)Nc1ccc(NC(C)=O)cc1	0.6336206793785095
CC(C)[C@@H]1CN(Cc2nc(C)c(C)o2)CCO1	CCN1C[C@@H](CC1=O)C(=O)N[C@@H](C1CC1)c1nccc(C)n1	0.6335227489471436
Clc1ccc(C(=O)Nc2ncccc2Cl)c(I)c1	Clc1ccc(cc1)-c1cc(n[nH]1)C(=O)N1CCN(CCc2ccncc2)CC1	0.6334232091903687
COCc1nc2N[C@H](C)C[C@@H](c3ccc(OC)cc3OC)n2n1	CC[C@H]1CC[C@H](C)N1C(=O)NCc1nnc2CCCn12	0.6333333253860474
COc1ccc(nn1)N1CCC[C@@H](C1)C(=O)NCc1ccco1	[O-]C(=O)CC[C@@H](NC(=O)c1ccc2noc(-c3ccccc3)c2c1)C([O-])=O	0.6332518458366394
FC(F)(F)c1ccc(NC(=O)c2[nH]nc3CCCc23)cn1	CC(=O)Nc1ccc(NC(=O)C[C@H](Cn2cccc2)c2ccc(Cl)cc2)cc1	0.6331658363342285
Fc1ccc(c(c1)C(=O)Nc1cccc2[nH]ccc12)-n1cnnn1	CC1(C)CC(=O)c2c(O)cc(OCC(=O)NCc3nnc4ccccn34)cc2O1	0.6330645084381104
COCc1noc(C[NH+]2CCC(CC2)C(=O)N2C[C@@H](C)O[C@H](C)C2)n1	Cc1nc(sc1C(=O)N1CC[C@@]2(O)CCCC[C@H]2C1)-c1ccccc1Cl	0.6329670548439026
CCc1ccc(o1)[C@H]1CCCC[NH+]1CC1(CC1)C#N	O=C(N1CCO[C@H](Cc2ccccc2)C1)c1cccc(c1)-n1cccn1	0.6328766942024231
CN1c2cccnc2Oc2ccc(NC(=O)c3ccccc3Cl)cc2C1=O	Cc1cc(C(=O)N2C[C@@H](O)C[C@H]2CO)c(C)n1-c1ccccc1	0.6327800750732422
COc1ccc(\C=C\c2nn3cnc4ccccc4c3nc2=O)cc1	CO[C@H](C)c1nc(C)c(s1)C(=O)NCc1ccccc1N1CCCCC1	0.6326963901519775
O=C(C[C@@H]1CC(=O)Oc2ccccc12)Nc1nnn[n-]1	Fc1ccc(cc1)-c1ccnc2nc(nn12)[C@H]1CCCO1	0.6326034069061279
C[C@@H](NC(=O)c1cc2ccccc2o1)C(=O)NCc1ccco1	CC(C)(C#N)c1ccc(NC(=O)N[C@@H]2CCO[C@]3(CCOC3)C2)cc1	0.6324999928474426
O=c1[nH]c(nc2n(ncc12)-c1ccccc1)N1CCC[C@H](C1)c1nncn1C1CC1	OCCCc1cn(nc1C(=O)N(C[C@H]1CCOC1)C1CC1)-c1ccccc1	0.6324110627174377
NC(=O)N[C@H](CO)C(=O)N1CCN(Cc2nc(no2)-c2ccc(Cl)cc2)CC1	COc1cc(F)ccc1-c1ccnc2nc(CC(C)C)nn12	0.6323184967041016
CCC(CC)[C@H]1C[C@@H](CCO1)NC(=O)c1cc(Cl)nc(NC)c1	Cc1nc2ccc(F)cc2c(=O)n1CC(=O)NCc1cccnc1	0.6322115659713745
COc1ccc(cc1)C(=O)N(C)C[C@H](O)C(F)(F)F	C[C@@H]1C[C@@H](CNC(=O)c2nn(c(C)cc2=O)-c2ccccc2F)CCO1	0.6321243643760681
Cc1csc(n1)-c1cccc(CNC(=O)CC[C@@H]2NC(=O)c3ccccc3N=C2O)c1	CCn1cc([nH+]c1C)S(=O)(=O)[N-]c1ccc(cc1)C(N)=O	0.6320346593856812
Cc1n[nH]c(C)c1CNC(=O)N(Cc1ccccc1)CC(C)(C)O	COc1ccc(nn1)N1CCC[C@@H](C1)C(=O)N[C@H](C(C)C)c1nc2ccccc2[nH]1	0.6319444179534912
C[C@H](NC(=O)c1ccc(CS(=O)(=O)N2CCN(C)CC2)cc1)c1ccccc1	COc1ccc(NC(C)=O)c(NCc2ccn(n2)-c2ccccc2)c1	0.6318408250808716
NC(=O)c1cccc(CN[C@@H]2CCO[C@@H]2c2ccc(Cl)cc2)c1	Cn1cc[nH+]c1[C@@H]1CCCN1C(=O)c1cccs1	0.6317280530929565
CC(C)n1ccc2c(cccc12)C(=O)NCCn1c2ccccc2[nH]c(=O)c1=O	Cc1nc(C(=O)Nc2nc(cs2)-c2cccn2C)c(=O)[nH]c1C	0.6316872239112854
C[C@H](NC(C)(C)Cc1ccccc1)c1ccc(cc1)S(=O)(=O)NCc1ccco1	COC(=O)c1[nH]\c(=N\C(=O)[C@H](c2ccccc2)n2cnnn2)sc1CC(C)C	0.6315789222717285
CC(C)=C[C@H]1[C@@H](C(=O)OCc2ncn(n2)-c2ccccc2)C1(C)C	CNC(=O)[C@@H](CC(C)C)NC(=O)c1cnc2scc(C)n2c1=O	0.6314554214477539
CN(C)c1nccc(CN(C)S(=O)(=O)c2cccc(Cl)c2F)n1	Cc1noc(CN2CCN(CC2)C(=O)[C@@H]2CCCC[C@]2(C)NC(=O)OC(C)(C)C)n1	0.6313559412956238
CN(C)C(=O)[C@@H]1CCCN1C(=O)[C@@]1(C)CCCO1	Cc1n[nH]c(c1CC(=O)NCCc1ccco1)-c1ccc(Cl)cc1	0.6312848925590515
COc1ccccc1S(=O)(=O)Nc1cnn(C)c1C([O-])=O	COc1ccc(OC)c(c1)[C@H](C)NC(=O)[C@@H]1C[C@H](CC(C)C)NC(=O)C1	0.6311880946159363
COc1ccc(F)cc1S(=O)(=O)NCc1nc(no1)-c1ccc(Cl)cc1	Fc1cc(ccc1Cl)C(=O)Nc1ccnn1-c1ccncc1	0.6310904622077942
O=c1ccnc2sc(NCc3cc[nH+]c(NC4CC4)c3)nn12	Cc1cc2OC(=O)C[C@@H](c3ccnn3C)c2c(=O)[nH]1	0.6310043931007385
C[C@@H](C(=O)N=c1[nH]cc[nH]1)c1ccc2c(c1)[nH]c1ccc(Cl)cc21	Cc1cc2OC(=O)C[C@@H](c3cnn(C)c3)c2c(=O)[nH]1	0.6309012770652771
C[C@@H](NC(=O)Cc1csc(n1)-c1cccc(Br)c1)C([O-])=O	COc1ccc(cc1OC)-c1cc(n[nH]1)C(=O)N1CCN(CCc2ccncc2)CC1	0.6308068633079529
CC(C)c1nc(C)sc1-c1nn2c(nnc2s1)-c1cc(C)nn1C	CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)Nc1n[nH]c2cccc(F)c12	0.6307129859924316
CC[C@@H](C)[C@@H](NC(=O)[C@@H]1CCCN(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1ccco1	CCc1cc2c(ncnc2s1)N1CC[C@@H]([C@H](O)C1)C(C)(C)C	0.6306122541427612
Cc1cc(C)c(cc1C([O-])=O)S(=O)(=O)Nc1cc(Cl)cc(Cl)c1[O-]	CCCc1onc(C)c1C(=O)Nc1cccc2CNC(=O)c12	0.6305309534072876
C[C@@]1(F)CCN(C1)C(=O)[C@H](Cc1ccccc1)NC(=O)c1ccco1	Cc1cn2c(ncc(C(=O)NCCc3c[nH+]c[nH]3)c2=O)s1	0.6304348111152649
COC(=O)CNC(=O)[C@@H](C)n1nnc2ccccc2c1=O	COC(=O)[C@H](C)N(Cc1ccccc1)S(=O)(=O)c1cc(C)ccc1F	0.6303317546844482
CC(C)Cc1n[nH]c(NC(=O)c2cc(nn2C)-c2cccs2)n1	CC(C)CC(=O)NCc1ccc(s1)S(=O)(=O)NCC(=O)N(C)Cc1cccnc1	0.630232572555542
CC[NH+]1CCC[C@H]1CNC(=O)c1cccc2n(ccc12)C(C)C	CC(C)Sc1ccccc1NC(=O)N(CCO)C1CCCCC1	0.6301369667053223
CCN(CC)S(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@H](CCOC)c1ccco1	CCOC(=O)c1sc(NC(=O)C[NH+]2CCC(CCCN3CCOCC3)CC2)cc1C	0.6300448179244995
COc1ccc(OC)c(c1)[C@H]1C[C@@H](C)Nc2nc(CO)nn12	Cc1ccc(s1)S(=O)(=O)N1CCN(CC1)[C@H](C#N)c1ccc(Br)cc1	0.6299559473991394
Clc1nn(CC(=O)Nc2cccc(Cl)c2Cl)c2ccccc12	CC1(C)CN(CC(F)(F)F)CCN1c1nc(nc2ccccc12)C(F)F	0.6298701167106628
Cc1cc(-c2nnc3sc(Cc4ccccc4OC(F)(F)F)nn23)n(C)n1	CC(C)(COc1ncccc1Br)NC(=O)NCc1nnc2CCCn12	0.6297786831855774
C(Cc1nc2nccc(-c3ccncc3)n2n1)C1CCCC1	Cc1nn(C)c(C)c1-c1cc(n[nH]1)C(=O)NCCc1ccco1	0.6296296119689941
C[C@@H]1C[C@@H](CCO1)Nc1ccc2nnc(n2n1)C(F)(F)F	COC(=O)c1cc(-c2ccc(OC)cc2)n2nc3ccccc3c2n1	0.6295546293258667
C[C@@H](NC(=O)[C@H]1CCCN1c1ncnc2sccc12)c1ncc(C)o1	Clc1ccc(cc1)[C@H](CC(=O)NCCCc1nc2ccccc2[nH]1)Cn1cnnn1	0.6294736862182617
COc1cccc(c1)-c1nsc(NC(=O)N2CCC(CC2)c2nc(C)no2)n1	CC(C)[C@@H](C(=O)NC[C@H]1CCCO1)n1nnc2ccccc2c1=O	0.6293859481811523
COc1cc(cc(CC=C)c1OC)C(=O)N[C@H](C)c1ncc(C)o1	O=C(NCCCn1nc2CCCCn2c1=O)c1ncn(n1)-c1ccccc1	0.6292906403541565
CCOC(=O)c1s\c(=N/C(=O)c2nc(C)sc2-c2cccc(F)c2)[nH]c1C	C[C@@H]1Cc2cc(ccc2N1C(C)=O)S(=O)(=O)N1CCC(CC1)C(=O)NCCO	0.6291913390159607
C[C@@H]([C@H](CO)NC(=O)c1ccc([nH]c1=O)-c1ccco1)c1ccccc1	Oc1ccc(Cl)cc1-c1ccnc2c(cnn12)C#N	0.6291079521179199
COc1ccc(cc1)C1(CNC(=O)c2ccc(Nc3nc(C)cc(C)n3)cc2)CCOCC1	Cc1cccc2c1nc(SCC#N)n1nc(-c3ccccc3)c(=O)nc21	0.6290018558502197
COc1cc(Cl)ccc1C(=O)N[C@H]1CCO[C@@]2(CCOC2)C1	O=C(N1CCC[C@H]1[C@@H]1CCCC1=O)c1cn(Cc2cccs2)nn1	0.6289156675338745
COCC[C@@H](Nc1nc(nc2scc(-c3ccccc3)c12)C1CC1)C(N)=O	COC(=O)c1cccc(c1C)S(=O)(=O)N[C@@H]1CCO[C@@H](C)C1	0.6288209557533264
C[C@@H]1CN(C[C@@H]1N1CCOCC1)C(=O)c1ccc2[nH]c(C)nc2c1	CCOCCCC(=O)N1CCN2[C@@H](CCC2=O)C1	0.6287263035774231
OC1=N[C@H](CC(=O)Nc2nccs2)C(=O)N1CCc1ccccc1	CC1(C)C[C@](CC(=O)N2CCOCC2)(CCO1)c1ccc(Cl)cc1	0.6286407709121704
OCCOC(=O)CCn1cnc2sc3CCCCc3c2c1=O	Cc1ccnc(n1)[C@@H](NC(=O)c1ccc(=O)n(C)c1)C1CC1	0.6285714507102966
COc1cc(O)cc(NC(=O)c2cccc(c2)S(=O)(=O)Nc2ccccc2OC)c1	OC1=N[C@@H](CC(=O)NCCN2CCOCC2)C(=O)N1CCc1ccccc1	0.6284403800964355
C[C@@H](C(=O)Nc1ccc2[nH]cnc2c1)n1nnc2ccccc2c1=O	C(N1CCOCC1)c1nc(N2CCC=CC2)c2c3CCCCc3sc2n1	0.6283524632453918
C[NH+](C)CCCn1cnc2cc(NC(=O)Cc3c[nH]c4ccccc34)ccc12	Cc1cn2c(ncc(C(=O)Nc3nnc(C)s3)c2=O)s1	0.6282608509063721
Cc1ocnc1C[NH2+]Cc1cc2OCOc2c(Br)c1	CC[C@H](Oc1ccccc1C)C(=O)N(C)CCNC(=O)N(C)C	0.6281690001487732
CCN(CCNC(=O)[C@H]1CN(c2ccccc2O1)S(=O)(=O)CC)c1ccc(C)cc1	NS(=O)(=O)C[C@@H]1CCCN1C(=O)Nc1cccc(SC(F)F)c1	0.62806236743927
Cn1cnnc1-c1cccc(NC(=O)c2cc(Br)ncc2F)c1	COC(=O)c1cc(C(=O)OC)n(CCCOc2ccccc2)n1	0.6279683113098145
COC(=O)C[C@@H](c1c(Cl)nc2sccn12)c1oc(C)cc(=O)c1O	Cc1nc(N2CCCC[C@@H]2c2nc[nH]n2)c2cc(sc2n1)-c1ccccc1	0.6278625726699829
FC(F)(F)c1nnc2ccc(nn12)N(CC=C)C1CC1	Cn1cc(NC(=O)[C@@H]2CN(Cc3ccc(F)cc3)C(=O)C2)cn1	0.6277915835380554
COc1cc(F)c(NCc2ccc(o2)-c2cccnc2)cc1OC	CN(Cc1ccccc1)C(=O)c1cc(ccc1C)S(=O)(=O)N1CCN(C)CC1	0.6276849508285522
CCOCCC1(CNC(=O)C(C)(C)[C@H]2CCCN(C2)C(=O)OC(C)(C)C)CCC1	C[NH+]1CCCN(CC1)S(=O)(=O)c1cccc2ccc(C)nc12	0.6275861859321594
FC(F)(F)c1ccccc1[C@@H]1C[C@H]1C(=O)N1CCN(Cc2ccccc2)CC1	COCCn1ccc2ccc(cc12)C(=O)NCc1cccnc1	0.6274999976158142
C[C@@H](NC(=O)c1ccccc1NCc1ccccc1)c1ccc2OCC(=O)Nc2c1	CN(C)c1[nH+]cccc1CNC(=O)[C@H](O)c1ccccc1Cl	0.6274038553237915
COc1cc(cc(OC)c1OC)[C@H]1CC(O)=Nc2c1c(=O)[nH]n2C1CCOCC1	COc1ccc(cc1OC)-c1cnn2c(ccnc12)-c1ccccn1	0.6273062825202942
CN(C)C(=O)NCCNS(=O)(=O)c1cc(F)c(F)cc1F	Cc1cc(ncn1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C([O-])=O	0.6272040009498596
C[C@H](NCC(=O)N1C[C@@H](C)O[C@H](C)C1)c1ccc(cc1)-n1ccnc1	CCc1nc2cc(OC)c(OC)cc2c(=O)n1CCNC(=O)c1cccc2[nH]ccc12	0.6271186470985413
CCOC(=O)c1cs\c(=N/C(=O)CC[C@H]2NC(=O)c3ccccc3N=C2O)[nH]1	Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)NC(=O)C1(CCC1)N1CCOCC1	0.6270161271095276
CN1CN(CC1=O)c1nc(CN2CCOCC2)nc2sc3CCCCc3c12	Clc1ccc(N2CCCC2=O)c(NC(=O)[C@H]2COc3ccccc3O2)c1	0.6269230842590332
C[C@H](NC(=O)c1nc(sc1C)-c1ccco1)[C@@H]1CCC[NH+](C1)C1CCC1	NC(=O)c1cccc(COC(=O)c2ccc(cc2)-n2ccnc2)c1	0.6268292665481567
COC(=O)[C@H](CC(C)C)NC(=O)Cc1nn(CC(C)C)c(=O)c2ccccc12	CS(=O)(=O)c1cccc(Cl)c1CNC[C@@H]1CC[NH+](C1)C1CC1	0.6267281174659729
CC(C)C[C@@H](NC(=O)CNC(=O)c1ccc2ccccc2c1)C(=O)Nc1nccs1	CC(C)Oc1ccccc1C(=O)N[C@H](C)c1ncon1	0.6266318559646606
COc1cc(NC(=O)c2sc(nc2C)N(C)C)cc(OC)c1	C[NH+]1CCC(CC1)NC(=O)CN(c1ccc(Cl)cc1C)S(C)(=O)=O	0.6265356540679932
O=C(NCCc1ccccc1)[C@H]1CCCN(C1)c1ccc2nnnn2n1	CC(C)c1sc(Cl)nc1C(=O)Nc1nc2ccccc2s1	0.6264501214027405
CC(C)c1ccc(\C=C\CC(=O)N[C@@H]2CCC[C@H]2C(N)=O)cc1	Cn1c(SC[C@@H]2CO[C@H](O2)c2ccc(Cl)cc2)nnc1-c1cccnc1	0.6263440847396851
Cc1cc(-c2nnc3sc(nn23)-c2cc(F)c(F)c(F)c2)n(C)n1	CC(C)C[NH+]1Cc2cccc(NC(=O)[C@H]3CCn4cc[nH+]c4C3)c2C1	0.6262425184249878
C[NH+]1CCN(CC1)C(=O)[C@H]1CC11CCN(CC1)C(=O)c1cnc2nc(C)ccc2c1[O-]	O=C(CN1c2ccccc2C(=O)N2CCC[C@@H]2C1=O)NCCc1nccs1	0.6261510252952576
C[C@@H](CNC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)S(N)(=O)=O	C[C@@H](COc1ccc(F)cc1)NC(=O)N[C@@H]1CCO[C@H]1C	0.6260623335838318
COC(=O)CC1CCN(CC1)C(=O)c1nc(Br)sc1C(C)C	CC(C)C[C@H]([NH2+]Cc1ccc(C)c(C)c1)c1nc(no1)-c1nc[nH]n1	0.6259542107582092
CC1(C)[C@@H](C[C@@H]1OC(=O)c1cccc(c1)-n1cncn1)OCc1ccccc1	Cn1cc(Br)c(=O)c([N-]S(=O)(=O)c2ccc(Cl)cc2)c1	0.6258660554885864
C[C@@H](CO)N1CCN(CC1)c1nc2ccccc2nc1N1CCCC1	FC(F)(F)c1cccnc1C(=O)N1CCN(Cc2cc(=O)n3ccsc3[nH+]2)CC1	0.6257796287536621
Cc1c(cnn1Cc1ccccc1)C(=O)N1CCC(Cc2cccnc2)CC1	CC[NH+](CC)[C@@H]1CCN(C1)C(=O)Nc1ccnc(OCCOC)c1	0.6256544589996338
CC(C)c1cc(C(=O)N2CC[C@]3(O)CCCC[C@H]3C2)n(n1)-c1ccccc1	CCOC(=O)[C@@H]1CCCC[C@@H]1N1CCN(CC1)C(=O)[C@@H]1C[C@@H]1C	0.6255813837051392
Fc1ccccc1CN1CCN(CC1)C(=O)c1cnn2cc(Br)cnc12	COc1ccc(cc1)-c1nnc(S[C@@H](C)c2ncc(C)o2)n1C[C@@H]1CCCO1	0.625523030757904
CCc1cc(nc(n1)-c1ccncc1)N1CCC[C@]1(C)CCCO	CC(C)C[C@H](C)OC(=O)c1c(F)ccc(OC(F)F)c1F	0.6253297924995422
OC1(CN2CCOCC2)CCN(CC1)S(=O)(=O)Cc1ccccc1	Cc1ccc2N(CCOc2n1)C(=O)COc1ccccc1F	0.6252983212471008
CCOc1ccc(cc1)S(=O)(=O)N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1	C[C@H]1CC(C[C@H](C)O1)NC(=O)c1nc(C)n(n1)-c1ccc(Cl)cc1	0.6252631545066833
CCN1C[C@@H](CC1=O)C(=O)N[C@@H](C1CC1)c1nccc(C)n1	Cn1ccc(CNC(=O)Cc2cccc(I)c2)n1	0.625
COc1ccc(nn1)N1CCC[C@@H](C1)C(=O)NCCC(C)C	CC[C@@H](Oc1cccc(OC)c1)C(=O)NCc1nc(no1)-c1ccc(Cl)cc1	0.625
Clc1ccc(cc1C(=O)NCc1nnc2ccccn12)-n1cnnn1	CSc1nc(N2CC[NH+](CC=C)CC2)c2COC(C)(C)Cc2c1C#N	0.625
Cn1cc(cn1)C(=O)C[C@@H]1CCCN1c1ncnc2n(ncc12)C(C)(C)C	OC[C@H](NC(=O)C1CCC(CNS(=O)(=O)c2ccccc2)CC1)c1ccccc1	0.6247379183769226
CC[C@@H](Oc1ccccc1F)C(=O)N(C)Cc1nc(no1)-c1cccc(C)c1	COCCn1cc(CC(=O)NCCc2nccs2)c2ccccc12	0.6247031092643738
O=C(NCCCOCc1ccco1)[C@H](C#N)c1nnc2CCCCCn12	Cc1ccc(cc1)S(=O)(=O)CCC(=O)N(CCC(N)=O)Cc1ccccc1	0.6246719360351562
Cc1nn(c(Cl)c1C(=O)NC[C@@H](O)c1ccc(Cl)c(F)c1)-c1ccccc1	CN(Cc1nccn1C(F)F)S(=O)(=O)c1ccccc1-c1ccno1	0.6244813203811646
COc1ccc(cc1)C(=O)CNC(=O)c1ccccc1-n1nnnc1C	C[C@H](C1CC[NH+](C)CC1)N(C)S(=O)(=O)c1cc(Cl)cnc1N	0.6244131326675415
[O-]C(=O)C[C@H](NC(=O)[C@H]1C[C@@H]1c1ccco1)c1ccc(Cl)c(F)c1	C[C@@](O)(CNS(=O)(=O)CC1CCCCC1)c1cccs1	0.6243523359298706
COc1ccc(C[NH+]2C[C@@H](O)c3cc4CCCc4cc3C2)cc1	Clc1ccc(cc1)[C@@H](CC(=O)N1CCC(CC1)c1nnc2ccccn12)Cn1cccc1	0.6242170929908752
Cc1cccc2CCN(C(=O)[C@@H]3CCn4cc[nH+]c4C3)c12	O=S(=O)(Nc1ccccn1)c1ccccc1-c1ccno1	0.6241299510002136
C[C@H]1CCOCCN1C(=O)CN(C)C(=O)c1ccc(Br)s1	CCOC(=O)c1[nH]c(C)c(C(=O)Nc2nc(cs2)-c2cccs2)c1C	0.6240409016609192
COCc1nnc(NC(=O)[C@@H]2CC(=O)N(C)[C@@H]2c2ccc3OCOc3c2)s1	C[C@H]([NH2+]Cc1nc(no1)-c1cccnc1)c1ccc(cc1)-n1ccnc1C	0.6239316463470459
CC[NH+]1C[C@@H](C)N(C[C@@H]1C)C(=O)Nc1ccc(F)cc1C#N	COc1ccc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1	0.6238317489624023
CC(C)COc1ccc(CC(=O)NC[C@@H](O)C(=O)OCc2ccccc2)cc1	CCOC(=O)c1cs\c(=N/C(=O)c2cccc3n(C)ccc23)[nH]1	0.6237373948097229
NS(=O)(=O)C[C@H]1CCCN1C(=O)Nc1cccc(SC(F)F)c1	C[C@H](OC(=O)c1ccccc1-n1cccn1)C1CCOCC1	0.6236559152603149
O=C1C[C@H](CN1)[C@@H]1CCCCN1c1ncnc2sccc12	Clc1ccc(cc1)[C@@H](CC(=O)N1CCO[C@H](C1)c1ccccc1)Cn1cccc1	0.6235565543174744
[O-]C(=O)[C@@H](NC(=O)c1cn(Cc2ccccc2)nn1)c1ccc(F)c(F)c1	COc1ccc([C@@H]2CC(=O)Oc3cc(C)[nH]c(=O)c23)c2ccccc12	0.6234567761421204
COC(=O)c1cccc(c1C)S(=O)(=O)N[C@@H]1CCO[C@@H](C)C1	COC(=O)c1[nH]\c(=N\C(=O)[C@@H](C)c2ccc(C[C@@H]3CCCC3=O)cc2)sc1C(C)C	0.6233479976654053
COc1ccc(NCCc2ccc(C)cc2)cc1-n1nnnc1C	C[NH+]1CCN(CC1)c1ccc(cc1F)C(=O)[C@@H](C#N)c1nc2ccccc2s1	0.6232557892799377
CC(C)(C[NH2+][C@H]1CC(C)(C)c2ccccc12)C(N)=O	COc1cccc(c1)-c1noc(CN(C)C(=O)COc2cccc(Cl)c2)n1	0.6231527328491211
COc1ccc(cc1)C(=O)NCCN1CC[NH+](CC1)[C@H]1[C@H]2CCO[C@@H]2C1(C)C	[O-]C(=O)[C@H](NC(=O)c1cc(on1)C1CC1)c1ccccc1F	0.623059868812561
CC[C@@H]1CN(CCN1C[C@@H](C)O)C(=O)NC[C@@H]1CCCO1	CC(C)(C)[C@H]1CCN(C[C@H]1O)C(=O)Nc1cccc2CCCCc12	0.6229507923126221
Cn1cc(C(N)=O)c(NCC(=O)NC2(CCCCC2)C#N)n1	Oc1c(Cl)cccc1C[NH+]1CCC(=CC1)c1c[nH]c2ccccc12	0.6228710412979126
COc1ccccc1[C@H](C)CC(=O)N[C@H]1CC(C)(C)OC1(C)C	O=c1oc2cccnc2n1CCn1ncnc1-c1cccc(c1)C#N	0.6227678656578064
Cc1cc(C)cc(OC[C@H](O)Cn2c(nc3ccccc23)[C@H]2CN(C(=O)C2)c2ccccc2F)c1	O=C(C[NH+]1CCC(Cc2cccnc2)CC1)NCc1ccc2OCOc2c1	0.6226804256439209
C=CCn1c(SCC(=O)c2c[nH]c3ncccc23)nnc1-c1ccccc1	CC(C)C(=O)N1CCCC[C@H]1C(=O)N1CCC2(C[C@@H]2C(=O)N2CC[NH+](C)CC2)CC1	0.622559666633606
COc1cc(ccc1O)-c1ccnc2c(cnn12)-c1ccccc1	CN1CCN(CC1)S(=O)(=O)Cc1ccc(cc1)C(=O)NCCCc1ccccc1	0.6224719285964966
C[C@H]1C[C@H](CC(=O)N1)C(=O)N1CCN(CC(=O)Nc2cc(C)on2)CC1	Cn1cc(NC(=O)CCc2nnc3ccccn3c2=O)cn1	0.6223776340484619
C[C@@H](NS(=O)(=O)c1ccccc1Cn1cncn1)c1ccc(Cl)cc1Cl	C[C@@H]1C[C@@H](CNC(=O)Nc2ccc(Oc3ccc(C)cn3)cc2)CCO1	0.6222760081291199
COc1cc(OC)cc(c1)N1CC[C@H](C1)[NH2+]Cc1c(C)noc1C	COC(=O)CNC(=O)[C@@H]1[C@@H](N(C)C(=O)c2ccccc12)c1ccccc1	0.622171938419342
COc1ccc(CCN2C(O)=N[C@H](CCC(=O)NC3CCCCC3)C2=O)cc1OC	Cc1n[nH]c(C(F)F)c1[N-]S(=O)(=O)c1c(C)cc(cc1C)C(C)(C)C	0.6220806837081909
C[C@H]1C[C@]1(C)OC(=O)c1cccc(NC(=O)C2CC2)c1	Cc1nnc(CCCSc2nncn2-c2ccc(C)c(Cl)c2)o1	0.6219838857650757
C[C@H]([NH+](CC(=O)NC1CCCC1)Cc1ccccc1)c1ccccn1	CNS(=O)(=O)c1ccc(NCc2nnc3ccccn23)c(F)c1	0.6218905448913574
Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)O[C@@H]1C[C@@H](OCc2ccccc2)C1(C)C	COC(=O)c1[nH]\c(=N\C(=O)CCc2c(C)n[nH]c2C)sc1CC(C)C	0.6217948794364929
CN(C1CCCCC1)C(=O)CSc1ccccc1C(=O)OCCCc1nnc(C)o1	CCc1nnc(NC(=O)CCC(=O)N2CCC[C@H]2c2ccco2)s1	0.6216867566108704
O=C(CCc1nc(CSc2nc(cs2)-c2ccccc2)no1)Nc1ccccc1	Cc1nnc(CN(C(=O)c2cncc(C)c2)C(C)(C)C)o1	0.6216216087341309
COc1ccc(cc1)[C@@H](NC(=O)C[NH2+][C@H](C(C)C)c1nc(no1)-c1ccncc1)C(C)C	OCCN(CCN1CCOCC1)S(=O)(=O)c1c(Cl)cccc1Cl	0.6214953064918518
CNS(=O)(=O)c1ccc(NCc2nnc3ccccn23)c(F)c1	COC(=O)c1[nH]\c(=N/C(=O)c2nn(C)c3ccccc23)sc1CC(C)C	0.6213991641998291
C[C@H]1CN(C[C@@H](C)O1)c1ccccc1NCc1nc(C)cs1	CC(C)(O)[C@@H]1CCCN1C(=O)NC[C@@H]1CCCO1	0.6213017702102661
Cc1ccc(c(F)c1)S(=O)(=O)NCC(=O)NCCO	C[C@@H]([NH2+]Cc1ccc(cc1)-n1nc(C)cc1C)c1cccc(c1)S(N)(=O)=O	0.6212121248245239
COC(=O)c1ccc(c(C)c1)S(=O)(=O)N1CCC(=CC1)c1cncc(F)c1	CC(C)(C(=O)NCCOc1ccc(Cl)cc1)c1cccnc1	0.6211031079292297
COC(=O)c1ccsc1[N-]S(=O)(=O)c1cc(Cl)ccc1C	CN1CC[C@@H](NC(=O)c2ccc(=O)[nH]c2C)[C@H]1c1ccc(F)c(F)c1	0.621004581451416
